,Comparison,Slope,R_squared,P_value
1006,EGFR_proteomics,1.0,1.0,0.0
329,PLCB1_proteomics,0.9098546027999047,0.31579044433173603,1.6848473355809156e-10
131,ENPP3_proteomics,1.0827106034315879,0.30746665033997517,3.278203183081544e-10
783,PGK1_proteomics,0.6327800783814942,0.28350265093474725,2.1382656310959573e-09
784,CDC42_proteomics,0.6327800783814942,0.28350265093474725,2.1382656310959573e-09
785,BIRC5_proteomics,0.6327800783814942,0.28350265093474725,2.1382656310959573e-09
935,PBRM1_proteomics,-0.4336927991596602,0.27198527565996855,5.158430687182811e-09
820,SLC39A14_proteomics,1.1158869972283565,0.2611637740393327,1.1663481610537606e-08
449,ALDOC_proteomics,0.7678283830136471,0.26055079201303133,1.2211126643766887e-08
1086,TPI1_proteomics,0.5651804961411457,0.25714389665280674,1.574844043659538e-08
887,RHOB_proteomics,0.6292588233373378,0.226540173080227,1.4781130788453668e-07
865,EIF4EBP1_proteomics,0.4974168141104214,0.21854436993483053,2.619080066753282e-07
58,LDHA_proteomics,0.612247611252087,0.2092370747784408,5.064884016686221e-07
59,MAPT_proteomics,0.612247611252087,0.2092370747784408,5.064884016686221e-07
1043,PFKP_proteomics,0.9883775560122378,0.20026649051022075,9.503927698077269e-07
324,LEF1_proteomics,0.6724067049237906,0.1985912373069698,1.0682172263440553e-06
322,PDK1_proteomics,0.6724067049237906,0.1985912373069698,1.0682172263440553e-06
323,TFAP2A_proteomics,0.6724067049237906,0.1985912373069698,1.0682172263440553e-06
204,PLOD2_proteomics,0.657269785968861,0.19446168931270127,1.4236260357289272e-06
203,GYS1_proteomics,0.657269785968861,0.19446168931270127,1.4236260357289272e-06
587,GNAI3_proteomics,0.29166040239472135,0.19297534863724589,1.5781968747042351e-06
112,PFKL_proteomics,0.4457310304071636,0.18904899789414928,2.07054905307037e-06
811,PFKFB2_proteomics,-0.9072190234284216,0.1911469407834011,2.786226199621841e-06
1080,ABCC3_proteomics,0.698518727836013,0.17768920541230293,4.5149143338761895e-06
734,CSNK2A1_proteomics,0.19773816647227954,0.17697038269064513,4.741825069118894e-06
218,PGK2_proteomics,0.5676002368966196,0.16968073222092842,7.781798537447448e-06
197,PPM1B_proteomics,-0.47720400836578863,0.40430605346007825,1.3624830120381448e-05
699,ENO2_proteomics,0.8626423688510564,0.15952099235036168,1.5433916631446662e-05
766,ACAA1_proteomics,-0.48230581599806427,0.15856970668769077,1.64505970435656e-05
1022,GNG12_proteomics,0.2496647838281863,0.15624871067792764,1.9216785409806796e-05
1023,FYN_proteomics,0.2496647838281863,0.15624871067792764,1.9216785409806796e-05
805,ANGPTL4_proteomics,0.7744654386487803,0.15439029594022255,2.1758434474338204e-05
1036,ACLY_proteomics,0.6065625989371158,0.15302288539911418,2.3837772937708072e-05
528,FZD1_proteomics,0.6707216786186299,0.15281220313377963,2.4175123018280405e-05
2,MAPK1_proteomics,0.2926111268407577,0.14741485879982838,3.4621381762003384e-05
447,ACTN4_proteomics,-0.4284978376403956,0.14520544231034313,4.00857228113728e-05
1068,CETN3_proteomics,0.26896979462729254,0.14252345356718468,4.787327646767664e-05
272,BRIX1_proteomics,0.32722207588632796,0.1422360350779166,4.879171507547578e-05
273,VCAN_proteomics,0.32722207588632796,0.1422360350779166,4.879171507547578e-05
589,SLC2A3_proteomics,0.7566192173023536,0.1422087550998079,4.88797866996899e-05
590,VEGFA_proteomics,0.7566192173023536,0.1422087550998079,4.88797866996899e-05
97,EFNA1_proteomics,0.6538365818937288,0.1391907337685385,5.965851733014988e-05
605,ENO1_proteomics,0.667699422380437,0.13794956763241142,6.474461010997498e-05
606,MAPKAPK5_proteomics,0.667699422380437,0.13794956763241142,6.474461010997498e-05
1009,GRB14_proteomics,-0.653473308360636,0.1369795353745433,6.901588301836171e-05
