,Comparison,Slope,R_squared,P_value
929,EGFR_proteomics,1.0,1.0,0.0
541,MET_proteomics,0.522022455107951,0.23589624039829085,7.518188139392267e-08
128,RASGRP2_proteomics,-0.23422980242869257,0.22391571999771537,1.7844330199051896e-07
989,STAT5B_proteomics,-0.13276446554844393,0.20664755651459843,6.077743635785693e-07
471,PPP3CB_proteomics,-0.12326048681247924,0.20135730586902006,8.80654512338634e-07
491,PRKCB_proteomics,-0.25709343185434763,0.19981019662301078,9.811529077839385e-07
561,PPP3CC_proteomics,-0.1461306214692473,0.18685863822577875,2.4080538003972754e-06
459,SETD7_proteomics,0.1646123852690605,0.1857371160765388,2.6012917993780105e-06
574,PTK2_proteomics,0.22416410310522328,0.1841905156886752,2.893049460104583e-06
924,DUSP6_proteomics,0.32840096563296733,0.18947305067978715,3.1149654849704435e-06
630,PRKCQ_proteomics,-0.22435838883210862,0.17487064056192483,5.471016782075772e-06
401,RASSF1_proteomics,-0.26846635164516724,0.1855283001357674,6.214530087551084e-06
16,GPX2_proteomics,-0.9968042750027593,0.19127569037543415,7.488373642094604e-06
836,XIAP_proteomics,0.13942814995413527,0.16813701244567086,8.638691514520512e-06
638,PLCG2_proteomics,-0.24726980303037732,0.16658916671088267,9.591168268365182e-06
121,NFKB2_proteomics,-0.14784876682320255,0.16637214048285884,9.732741775104173e-06
790,HGF_proteomics,-0.21612317490086694,0.16621367709308105,9.837412678116993e-06
337,FGFR1_proteomics,-0.45254297881679073,0.18882094542895372,1.082931391103526e-05
354,FOXO1_proteomics,-0.16499916356274516,0.16176034539777062,1.3278929996618234e-05
319,NCOA2_proteomics,0.13736956659119126,0.15831447106106486,1.6734441307136748e-05
987,EML4_proteomics,0.16079008111183468,0.15738038832739995,1.7815035464353494e-05
316,MGST1_proteomics,0.3654403671768977,0.1566478439565511,1.8710398363125987e-05
663,STK3_proteomics,0.22092627955041513,0.1526848331808915,2.4381352264545732e-05
722,CRABP2_proteomics,0.826936759283851,0.1496920221016892,2.9759431103479267e-05
101,ZAP70_proteomics,-0.2215272007427057,0.14792683496359382,3.346412865105979e-05
150,PPP2R5E_proteomics,0.12175621510449063,0.147592404977506,3.421565512189945e-05
441,SMAD4_proteomics,-0.12306690238036701,0.14709671558959972,3.5360316827780245e-05
657,AHR_proteomics,0.23029477717636412,0.14581427850884435,3.850019721157593e-05
29,ACADM_proteomics,-0.21756392678451597,0.14322034966875627,4.5716663662841e-05
816,MAP4K1_proteomics,-0.19955711561279513,0.142542300656394,4.78136512841358e-05
320,PFN1_proteomics,-0.10398862042870265,0.13709378175878117,6.849870967898734e-05
296,PDK1_proteomics,-0.2345614896023148,0.13256562885754514,9.224405968235627e-05
298,PIK3C3_proteomics,-0.08244042021013798,0.13247381589059176,9.280142554281073e-05
586,MDH1_proteomics,-0.09426876054200797,0.13234200299609658,9.360744373816661e-05
506,CSK_proteomics,-0.12980767997162113,0.13073123594894043,0.00010403425411968935
664,PLA2G2A_proteomics,-0.6355281730263189,0.1305356469077908,0.00010537606766004409
764,ARHGAP35_proteomics,0.14946159334860998,0.12859072806363886,0.00011968593943864624
932,OSMR_proteomics,0.24613517364740273,0.12546178232959415,0.00014684182232812932
155,PTPN7_proteomics,-0.20176038571972582,0.12540874714968347,0.0001473510887428218
738,CDKN1B_proteomics,-0.16172425450408504,0.1236958592907895,0.00016477275951939802
196,CD209_proteomics,-0.2731680440720746,0.12308545887001732,0.00017146145048383074
87,RAC2_proteomics,-0.18675147460404962,0.12245571589349456,0.00017864371161617425
792,ENO3_proteomics,-0.4507533437575699,0.12163268527160603,0.0001884809937303519
904,PPP2R3A_proteomics,0.2042874579714453,0.12144516225593283,0.00019079630761620128
980,ALDOA_proteomics,0.14402874976876034,0.12118290716940243,0.00019408161284005513
579,ARHGEF1_proteomics,-0.11728820802591233,0.12106573240493149,0.0001955675169290705
964,CTNNB1_proteomics,0.14795550123910178,0.12074438678739627,0.00019970056872694442
161,JAK3_proteomics,-0.16744454072640666,0.12231043287795972,0.00023809146773090935
422,MAP3K8_proteomics,-0.1429926617394348,0.12775057587729532,0.00024319540558949166
46,IFNGR1_proteomics,0.18518262780498215,0.1160234438832921,0.0002713921152309997
526,ETS1_proteomics,-0.1840737840130325,0.11568913753405011,0.000277342175950962
165,MAP2K6_proteomics,-0.1838895898534257,0.1156132284548837,0.0002787111225743736
153,WAS_proteomics,-0.14116078252925732,0.11418228154660069,0.00030580608749052816
669,BLK_proteomics,-0.586154705934808,0.13359869504260619,0.00034001545682850215
453,LGALS3_proteomics,0.2010800974204003,0.11237566550873938,0.0003437691137111127
690,PIK3CD_proteomics,-0.12712708928832347,0.11006472357008396,0.0003992061574986316
807,ICAM1_proteomics,0.2828932062097902,0.10925006011969515,0.00042079126856537247
86,ARRB2_proteomics,-0.11864008899093773,0.10880372454907034,0.0004331038643042773
391,VWF_proteomics,-0.1818355222172891,0.1085440358399025,0.00044043132806885206
643,DEPTOR_proteomics,0.21354920333844873,0.10821776701063619,0.00044981191308773416
168,RGL2_proteomics,0.10064810484279718,0.10797942884387693,0.00045678937179089433
216,CREB3L1_proteomics,0.40761453359504896,0.1853958823503016,0.0004771690277149956
129,TNXB_proteomics,-0.21915957067508282,0.10719814239263066,0.0004804232225537427
481,FZD1_proteomics,0.20171965015923235,0.106939860344392,0.0004884998976765592
758,KIT_proteomics,-0.2851030875353781,0.1067401836393252,0.0004948361211332249
503,GCC1_proteomics,0.08952173049208188,0.10510642370452133,0.0005498369189960862
858,KTN1_proteomics,0.1767357693972662,0.10426346537310165,0.0005805451671044731
899,AMOT_proteomics,0.22974440486150213,0.10126068291383974,0.0007044224998175674
205,CTNNA1_proteomics,0.11672863945021346,0.10007391933732324,0.0007603236382203015
100,FGD1_proteomics,-0.2805580641085337,0.11229606642485393,0.0007931027151055056
1002,CES3_proteomics,0.3846274382792026,0.13198578204991065,0.0007944912204305672
