,Comparison,Correlation,P_value
0,EGFR_proteomics_,0.9999999999999998,0.0
10083,EGFR_phosphoproteomics_S1064,0.7282289623892229,5.57145354435755e-36
10092,EGFR_phosphoproteomics_Y1197,0.6581501292655937,3.271448349633119e-24
10089,EGFR_phosphoproteomics_T693,0.6162972122828735,1.8458614809327965e-23
10091,EGFR_phosphoproteomics_Y1172,0.6257695307638051,1.361158449482601e-22
10085,EGFR_phosphoproteomics_S1166,0.5468558407054299,7.464262127503428e-18
10086,EGFR_phosphoproteomics_S991,0.5025639830434531,6.642770195289619e-15
19633,MBOAT2_phosphoproteomics_T474,0.49400139676976024,2.2117871861210093e-14
10365,EIF4G1_phosphoproteomics_S1245,0.4839504448888683,8.702342533933431e-14
10090,EGFR_phosphoproteomics_Y1092,0.7680947155485665,5.041003578660945e-13
1655,ANK3_phosphoproteomics_S1720,0.46811450231348195,6.892132720670856e-13
24946,PHLDA2_phosphoproteomics_S144,0.47698526386297957,8.1559448247536e-13
33980,SSR3_phosphoproteomics_S11,0.45026816830566296,7.037941594365654e-12
3776,BCAP31_phosphoproteomics_S283,0.454013892913481,2.625576386432077e-11
25231,PITPNM3_phosphoproteomics_S321,0.4345071664814035,3.971735568306459e-11
13738,GRIP1_phosphoproteomics_S43,0.4320589372521666,5.246374251647955e-11
27408,PTPN11_phosphoproteomics_Y62,0.4318840433619886,5.351278030561594e-11
15257,IL16_phosphoproteomics_S973,-0.44910854224644015,5.714172940070633e-11
15256,IL16_phosphoproteomics_S973,-0.44910854224644015,5.714172940070633e-11
34188,STK10_phosphoproteomics_S514,-0.4299983751896836,6.619881977852409e-11
18661,MAGI3_phosphoproteomics_S1407,0.4853926600602095,8.895181190297933e-11
10084,EGFR_phosphoproteomics_S1071,0.6878258793001815,9.185514040219011e-11
36340,TMEM192_phosphoproteomics_S230,0.44100886685544044,9.84540945294117e-11
29399,RIPOR2_phosphoproteomics_S66,-0.42438522617955116,1.2374505902499855e-10
